 894    28483.46    7.23628
 895    28793.63    7.23322
 896    29107.17    7.23020
 897    29424.13    7.22722
 898    29744.54    7.22428
 899    30068.43    7.22138
 900    30395.86    7.16867
 901    30726.85    7.16682
 902    31061.44    7.16499
 903    31399.68    7.16318
 904    31741.60    7.16139
 905    32087.24    7.15962
 906    32436.65    7.15787
 907    32789.86    7.15614
 908    33146.92    7.15443
 909    33507.86    7.15274
 910    33872.74    7.15107
 911    34241.59    7.14941
 912    34614.46    7.14778
 913    34991.38    7.14616
 914    35372.41    7.14456
 915    35757.59    7.14298
 916    36146.97    7.14141
 917    36540.58    7.13986
 918    36938.48    7.13833
 919    37340.72    7.13682
 920    37747.33    7.13532
 921    38158.38    7.13385
 922    38573.89    7.13238
 923    38993.94    7.13093
 924    39418.55    7.12950
 925    39847.79    7.12809
 926    40281.71    7.12669
 927    40720.35    7.12531
 928    41163.76    7.12394
 929    41612.01    7.12258
 930    42065.13    7.12124
 931    42523.19    7.11992
 932    42986.24    7.11861
 933    43454.33    7.11732
 934    43927.52    7.11604
 935    44405.86    7.11477
 936    44889.40    7.11352
 937    45378.21    7.11228
 938    45872.35    7.11106
 939    46371.87    7.10985
 940    46876.82    7.10865
 941    47387.28    7.10746
 942    47903.30    7.10629
 943    48424.93    7.10513
 944    48952.24    7.10399
 945    49485.30    7.10285
 946    50024.16    7.10173
 947    50568.88    7.10062
 948    51119.54    7.09953
 949    51676.20    7.09844
 950    52238.92    7.09737
 951    52807.76    7.09631
 952    53382.80    7.09526
 953    53964.10    7.09423
 954    54551.73    7.09320
 955    55145.76    7.09219
 956    55746.26    7.09118
 957    56353.30    7.09019
 958    56966.95    7.08921
 959    57587.28    7.08824
 960    58214.36    7.08728
 961    58848.28    7.08633
 962    59489.09    7.08539
 963    60136.89    7.08446
 964    60791.73    7.08354
 965    61453.71    7.08263
 966    62122.90    7.08174
 967    62799.38    7.08085
 968    63483.21    7.07997
 969    64174.50    7.07910
 970    64873.32    7.07824
 971    65579.74    7.07739
 972    66293.86    7.07655
 973    67015.75    7.07572
 974    67745.51    7.07489
 975    68483.21    7.07408
 976    69228.95    7.07328
 977    69982.80    7.07248
 978    70744.86    7.07169
 979    71515.22    7.07091
 980    72293.97    7.07014
 981    73081.20    7.06938
 982    73877.00    7.06863
 983    74681.47    7.06789
 984    75494.70    7.06715
 985    76316.78    7.06642
 986    77147.82    7.06570
 987    77987.91    7.06499
 988    78837.14    7.06428
 989    79695.63    7.06358
 990    80563.45    7.06289
 991    81440.73    7.06221
 992    82327.56    7.06154
 993    83224.05    7.06087
 994    84130.30    7.06021
 995    85046.42    7.05956
 996    85972.52    7.05891
 997    86908.70    7.05827
 998    87855.07    7.05764
 999    88811.75    7.05701
1000    89778.84    7.05640
1001    90756.47    7.05578
1002    91744.74    7.05518
1003    92743.78    7.05458
1004    93753.70    7.05399
1005    94774.61    7.05341
1006    95806.64    7.05283
1007    96849.91    7.05225
1008    97904.53    7.05169
1009    98970.64    7.05113
1010   100048.36    7.05057
1011   101137.81    7.05003
1012   102239.13    7.04948
1013   103352.45    7.04895
1014   104477.88    7.04842
1015   105615.57    7.04789
1016   106765.65    7.04737
1017   107928.25    7.04686
1018   109103.52    7.04635
1019   110291.58    7.04585
1020   111492.58    7.04536
1021   112706.66    7.04486
1022   113933.95    7.04438
1023   115174.61    7.04390
1024   116428.78    7.04342
1025   117696.61    7.04295
1026   118978.24    7.04249
1027   120273.83    7.04203
1028   121583.52    7.04157
1029   122907.48    7.04112
1030   124245.86    7.04068
1031   125598.81    7.04024
1032   126966.49    7.03980
1033   128349.07    7.03937
1034   129746.70    7.03895
1035   131159.55    7.03852
1036   132587.78    7.03811
1037   134031.56    7.03770
1038   135491.08    7.03729
1039   136966.48    7.03688
1040   138457.95    7.03649
1041   139965.66    7.03609
1042   141489.78    7.03570
1043   143030.50    7.03531
1044   144588.00    7.03493
1045   146162.45    7.03455
1046   147754.06    7.03418
1047   149363.00    7.03381
1048   150989.45    7.03345
1049   152633.63    7.03308
1050   154295.70    7.03273
1051   155975.88    7.03237
1052   157674.34    7.03202
1053   159391.31    7.03168
1054   161126.97    7.03133
1055   162881.53    7.03100
1056   164655.20    7.03066
1057   166448.19    7.03033
1058   168260.69    7.03000
1059   170092.92    7.02968
1060   171945.11    7.02936
1061   173817.47    7.02904
1062   175710.22    7.02872
1063   177623.58    7.02841
1064   179557.77    7.02811
1065   181513.02    7.02780
1066   183489.56    7.02750
1067   185487.64    7.02721
1068   187507.47    7.02691
1069   189549.30    7.02662
1070   191613.36    7.02633
1071   193699.89    7.02605
1072   195809.14    7.02577
1073   197941.36    7.02549
1074   200096.80    7.02521
1075   202275.70    7.02494
1076   204478.34    7.02467
1077   206704.97    7.02441
1078   208955.84    7.02414
1079   211231.22    7.02388
1080   213531.38    7.02362
1081   215856.58    7.02337
1082   218207.11    7.02312
1083   220583.23    7.02287
1084   222985.23    7.02262
1085   225413.39    7.02237
1086   227867.98    7.02213
1087   230349.31    7.02189
1088   232857.66    7.02166
1089   235393.31    7.02142
